Date,AAPL,BX,CAT,CVX,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,XOM
2018-12-18,39.368980407714844,21.647226333618164,106.02339172363281,78.50205993652344,105.9602279663086,79.85002899169922,38.447608947753906,96.66592407226562,3.6384987831115723,27.76653289794922,75.78136444091797,50.98086166381836
2018-12-19,38.1409912109375,20.817535400390625,104.36824035644531,77.1357650756836,103.67725372314453,78.83710479736328,38.11342239379883,96.40559387207031,3.4297564029693604,27.48493766784668,75.1832275390625,50.11702346801758
2018-12-20,37.17851638793945,20.900508880615234,103.7027816772461,75.09703063964844,104.21347045898438,78.15644073486328,37.826961517333984,94.37875366210938,3.345318555831909,27.471837997436523,74.54415893554688,48.59467697143555
2018-12-21,35.73244094848633,21.5039119720459,102.44007110595703,74.54619598388672,104.06720733642578,76.308837890625,37.85083770751953,91.32919311523438,3.2083864212036133,27.458744049072266,74.53594207763672,48.23356246948242
2018-12-24,34.80790328979492,21.858413696289062,99.7781753540039,72.24278259277344,99.80181884765625,74.6639175415039,36.56977844238281,87.5172119140625,3.1467297077178955,26.555025100708008,71.57810974121094,46.3855094909668
2018-12-26,37.259124755859375,23.110485076904297,106.44142150878906,76.82100677490234,102.9460220336914,77.75936126708984,37.34955596923828,93.49547576904297,3.295795440673828,27.629005432128906,73.81493377685547,48.60175323486328
2018-12-27,37.01730728149414,22.974716186523438,108.07097625732422,78.20162963867188,103.51476287841797,78.6345443725586,37.81901168823242,94.0719223022461,3.248004674911499,28.06122398376465,75.39624786376953,48.814170837402344
2018-12-28,37.03628158569336,22.69564437866211,107.1666259765625,77.72233581542969,103.40099334716797,78.46436309814453,37.55643081665039,93.33744049072266,3.3094139099121094,28.13326644897461,74.70801544189453,48.268951416015625
2018-12-31,37.39424133300781,22.484447479248047,108.41224670410156,77.82250213623047,104.84718322753906,79.10450744628906,37.675785064697266,94.43453979492188,3.3057000637054443,28.585124969482422,75.3143539428711,48.283119201660156
2019-01-02,37.43691635131836,22.680557250976562,107.82357788085938,79.181640625,103.79098510742188,80.47398376464844,37.34160614013672,94.01615905761719,3.3730525970458984,28.323165893554688,74.78994750976562,49.34522247314453
2019-01-03,33.70793151855469,22.046977996826172,103.66863250732422,77.66509246826172,102.14169311523438,79.3302993774414,37.11084747314453,90.5574951171875,3.1692628860473633,27.530780792236328,74.26555633544922,48.58759689331055
2019-01-04,35.146888732910156,22.801239013671875,109.33368682861328,79.274658203125,103.85599517822266,82.25485229492188,37.85083770751953,94.76924896240234,3.3723087310791016,28.159454345703125,75.78136444091797,50.37900924682617
2019-01-07,35.06865692138672,23.480066299438477,109.40192413330078,80.30474090576172,103.18977355957031,82.3120346069336,37.357513427734375,94.89012145996094,3.550841808319092,28.310068130493164,75.47817993164062,50.6409912109375
2019-01-08,35.73716354370117,23.683719635009766,110.71580505371094,79.95423126220703,105.58650207519531,82.15681457519531,37.77922821044922,95.57811737060547,3.46244215965271,28.441051483154297,75.75676727294922,51.009193420410156
2019-01-09,36.34405517578125,23.940170288085938,111.14242553710938,81.02722930908203,104.74967956542969,82.0179443359375,37.05515670776367,96.94483947753906,3.5305376052856445,28.382108688354492,74.51956176757812,51.27825164794922
2019-01-10,36.4602165222168,23.932628631591797,113.43745422363281,81.1559829711914,105.38337707519531,82.00979614257812,37.4529914855957,96.3218994140625,3.5961556434631348,27.707597732543945,74.69982147216797,51.016265869140625
2019-01-11,36.10224914550781,24.113651275634766,112.70372772216797,80.50503540039062,105.4158935546875,81.61766052246094,37.667823791503906,95.57811737060547,3.685298204421997,28.080867767333984,75.19142150878906,50.78261184692383
2019-01-14,35.559383392333984,24.121191024780273,112.44775390625,79.91845703125,104.2215805053711,82.45909118652344,37.51665115356445,94.88081359863281,3.7251648902893066,27.746889114379883,74.68342590332031,50.718875885009766
2019-01-15,36.28715515136719,24.30975914001465,111.50074768066406,80.20458984375,105.09903717041016,83.06361389160156,37.85083770751953,97.63287353515625,3.7110514640808105,27.98264503479004,75.38806915283203,50.747196197509766
2019-01-16,36.73046875,24.57374382019043,112.32829284667969,79.68954467773438,104.0265884399414,83.73346710205078,37.333641052246094,97.97687530517578,3.6855454444885254,27.576622009277344,74.8636703491211,50.7259635925293
2019-01-17,36.948570251464844,24.619001388549805,114.78543090820312,80.09014892578125,104.87966918945312,84.07654571533203,37.44504165649414,98.66488647460938,3.7568602561950684,27.812376022338867,74.85293579101562,51.072898864746094
2019-01-18,37.176143646240234,24.82265281677246,117.29271697998047,81.81411743164062,106.1795883178711,85.44080352783203,37.882667541503906,100.14319610595703,3.885869026184082,27.851659774780273,75.49710845947266,51.681846618652344
2019-01-22,36.34168243408203,24.58128547668457,113.5489730834961,80.3619613647461,104.64407348632812,84.09290313720703,37.97019958496094,98.25578308105469,3.6838128566741943,27.6814022064209,74.68778991699219,50.902984619140625
2019-01-23,36.48866271972656,24.407808303833008,113.18833923339844,79.68240356445312,104.64407348632812,83.88050842285156,38.40782928466797,99.21345520019531,3.6966891288757324,27.6093692779541,78.32141876220703,50.48522186279297
2019-01-24,36.199459075927734,24.52094268798828,113.96971130371094,81.19892120361328,103.20600128173828,83.92951965332031,37.94631576538086,98.73926544189453,3.9084019660949707,26.81696891784668,77.87548828125,50.55601119995117
2019-01-25,37.39900207519531,24.88299560546875,117.51595306396484,80.99147033691406,104.18096160888672,84.46051025390625,37.69169616699219,99.64112854003906,3.965601921081543,26.613964080810547,77.2973861694336,50.78261184692383
2019-01-28,37.05287551879883,25.03384780883789,106.79134368896484,80.24037170410156,104.79843139648438,84.86078643798828,37.532562255859375,97.69795227050781,3.417375326156616,25.88705062866211,77.23133850097656,50.4427375793457
2019-01-29,36.668827056884766,25.011213302612305,108.64602661132812,79.99714660644531,105.88711547851562,85.09770202636719,37.715579986572266,95.70831298828125,3.2586522102355957,26.699094772338867,77.24784088134766,50.633914947509766
2019-01-30,39.17458724975586,24.99613380432129,111.72003936767578,80.84123992919922,106.951416015625,85.29377746582031,38.08159637451172,98.90662384033203,3.4020230770111084,27.229530334472656,78.05715942382812,51.186195373535156
2019-01-31,39.456695556640625,25.418516159057617,114.33890533447266,82.014404296875,108.12136840820312,84.55037689208984,38.29642868041992,97.0936279296875,3.5595085620880127,28.04206657409668,79.66752624511719,51.88719177246094
2019-02-01,39.475650787353516,25.644798278808594,112.4069595336914,84.6755142211914,109.03128814697266,84.86078643798828,38.749969482421875,95.5595474243164,3.583775520324707,28.326112747192383,80.49334716796875,53.75648880004883
2019-02-04,40.596954345703125,25.916324615478516,112.38121795654297,85.65552520751953,107.95887756347656,85.16307067871094,39.18760299682617,98.31156921386719,3.6939656734466553,28.035459518432617,80.95581817626953,52.977630615234375
2019-02-05,41.29155349731445,26.11244010925293,113.34291076660156,85.46953582763672,107.95887756347656,84.78726959228516,39.195552825927734,99.68760681152344,3.713031053543091,27.817468643188477,80.46858978271484,53.5228271484375
2019-02-06,41.30577087402344,26.07472038269043,112.08926391601562,85.04032135009766,108.05638122558594,84.74642944335938,39.195552825927734,98.58121490478516,3.78855562210083,27.962787628173828,80.86495208740234,53.28915786743164
2019-02-07,40.523460388183594,26.02946662902832,110.57801818847656,84.57536315917969,107.2845458984375,83.63541412353516,39.32286071777344,97.87461853027344,3.6503841876983643,27.546619415283203,80.2208251953125,52.878475189208984
2019-02-08,40.571083068847656,25.8990478515625,110.4234619140625,84.11035919189453,107.56890106201172,82.80217742919922,39.386512756347656,98.24651336669922,3.6689553260803223,27.8967342376709,80.69154357910156,52.96439743041992
2019-02-11,40.337764739990234,25.546161651611328,110.7068099975586,83.6596908569336,107.24390411376953,82.4100570678711,39.47404479980469,97.85601043701172,3.6263656616210938,27.53340721130371,81.15401458740234,53.05031204223633
2019-02-12,40.68537139892578,25.776304244995117,113.91816711425781,84.92586517333984,108.9988021850586,83.8151626586914,39.513824462890625,99.38081359863281,3.743241786956787,27.65891456604004,81.97157287597656,53.981021881103516
2019-02-13,40.516334533691406,25.90672492980957,114.28740692138672,85.53392028808594,109.23442840576172,84.21541595458984,39.61726760864258,99.3064193725586,3.785583734512329,27.546619415283203,81.95506286621094,54.58953857421875
2019-02-14,40.66393280029297,25.469444274902344,113.875244140625,85.37496948242188,109.12068176269531,83.66809844970703,36.27538299560547,99.39010620117188,3.8264405727386475,27.724977493286133,81.3109359741211,54.60385513305664
2019-02-15,40.573463439941406,25.584518432617188,116.94922637939453,86.23477172851562,110.80247497558594,86.22503662109375,35.996883392333984,100.61735534667969,3.8960213661193848,28.009035110473633,81.32744598388672,55.63479995727539
2019-02-19,40.694881439208984,25.699594497680664,116.60578918457031,86.20585632324219,110.24187469482422,85.92279052734375,35.670654296875,100.57086181640625,3.878687858581543,28.141159057617188,82.57442474365234,56.00709533691406
2019-02-20,40.956756591796875,26.405370712280273,120.47834777832031,86.90673065185547,110.77809143066406,86.33940124511719,35.88547897338867,100.04798889160156,3.92598295211792,27.876911163330078,81.98810577392578,56.22186279296875
2019-02-21,40.72583770751953,26.09084129333496,119.25048828125,86.08306121826172,110.02247619628906,86.15968322753906,36.490203857421875,102.15821075439453,3.857145071029663,27.837278366088867,82.40101623535156,55.71354675292969
2019-02-22,41.18056869506836,25.814664840698242,119.07872009277344,86.26367950439453,110.9812240600586,85.77572631835938,36.02871322631836,103.61480712890625,3.941830635070801,28.378969192504883,82.78914642333984,56.14311218261719
